2536,NSYS,Nortech Systems Incorporated,39.90M,14.48,0.91%,138.66M
2537,APYX,Apyx Medical Corporation,39.84M,1.15,-12.88%,50.45M
2538,XBP,"XBP Europe Holdings, Inc.",39.52M,1.31,-6.43%,121.75M
2539,ASRV,"AmeriServ Financial, Inc.",39.48M,2.39,-5.91%,45.38M
2540,PBBK,"PB Bankshares, Inc.",39.48M,15.14,-3.81%,12.17M
2541,DYAI,"Dyadic International, Inc.",39.47M,1.35,-,2.26M
2542,VGAS,"Verde Clean Fuels, Inc.",39.44M,4.13,-0.48%,-
2543,IMRX,Immuneering Corporation,39.44M,1.33,-1.48%,-
2544,OCX,OncoCyte Corporation,39.43M,2.95,-5.14%,1.38M
2545,INTG,The InterGroup Corporation,39.37M,18.5,-2.63%,57.70M
2546,RFIL,"RF Industries, Ltd.",39.27M,3.79,-3.81%,61.09M
2547,EBON,Ebang International Holdings Inc.,39.26M,5.96,-2.45%,4.86M
2548,MRKR,"Marker Therapeutics, Inc.",39.15M,4.39,-9.30%,3.32M
2549,FBIO,"Fortress Biotech, Inc.",38.99M,1.91,-8.61%,85.11M
2550,AIXI,Xiao-I Corporation,38.89M,0.59,-0.10%,59.17M
2551,SHOT,Safety Shot Inc,38.89M,0.75,7.88%,2.68M
2552,PALT,"Paltalk, Inc.",38.83M,4.21,-3.22%,11.01M
2553,HFBL,"Home Federal Bancorp, Inc. of Louisiana",38.73M,12.34,-4.42%,21.48M
2554,DFLI,Dragonfly Energy Holdings Corp.,38.66M,0.63,-11.59%,58.11M
2555,GDST,Goldenstone Acquisition Limited,38.62M,11.22,-,-
2556,DSWL,"Deswell Industries, Inc.",38.56M,2.43,-2.22%,69.37M
2557,MOVE,Movano Inc.,38.49M,0.39,5.86%,852.00K
2558,CLIR,ClearSign Technologies Corporation,38.16M,0.76,-4.99%,2.61M
2559,ECOR,"electroCore, Inc.",38.10M,5.91,-4.52%,18.69M
2560,SNT,Senstar Technologies Ltd.,38.09M,1.66,-0.60%,33.77M
2561,ZAPP,Zapp Electric Vehicles Group Limited,38.05M,9.03,-8.79%,-
2562,DXR,Daxor Corporation,38.02M,7.91,-2.94%,34.67M
2563,SWIN,Solowin Holdings Ordinary Share,37.98M,2.45,-2.39%,4.29M
2564,ASPS,Altisource Portfolio Solutions S.A.,37.95M,1.4,3.70%,148.96M
2565,MSAI,"MultiSensor AI Holdings, Inc.",37.89M,1.59,-1.85%,7.71M
2566,WAVS,Western Acquisition Ventures Corp.,37.73M,10.71,-,-
2567,TPCS,TechPrecision Corporation,37.59M,3.85,-1.28%,30.50M
2568,MNDO,MIND C.T.I. Ltd,37.44M,1.86,-0.80%,21.89M
2569,BTAI,"BioXcel Therapeutics, Inc.",37.16M,0.99,-3.88%,1.76M
2570,UNCY,"Unicycive Therapeutics, Inc.",37.15M,0.43,1.62%,-
2571,TACT,TransAct Technologies Incorporated,37.08M,3.71,-3.39%,61.05M
2572,SUGP,SU Group Holdings Limited,36.58M,2.68,-0.74%,20.97M
2573,JRSH,"Jerash Holdings (US), Inc.",36.52M,2.97,-2.94%,117.19M
2574,ALGS,"Aligos Therapeutics, Inc.",36.38M,0.49,-8.49%,13.79M
2575,ORGS,Orgenesis Inc.,36.32M,0.77,-8.31%,529.00K
2576,GORV,"Lazydays Holdings, Inc.",36.31M,2.58,-11.03%,1.08B
2577,LTBR,Lightbridge Corporation,36.23M,2.51,-14.33%,-
2578,DGHI,Digihost Technology Inc.,36.08M,1.21,-5.47%,34.97M
2579,EHGO,Eshallgo Inc.,36.08M,1.66,-,17.47M
2580,VTVT,vTv Therapeutics Inc.,35.95M,14.78,0.51%,1.00M
2581,NUTX,"Nutex Health, Inc.",35.85M,7.21,-7.21%,258.77M
2582,POCI,"Precision Optics Corporation, Inc.",35.56M,6.1,-0.81%,19.41M
2583,CUE,"Cue Biopharma, Inc.",35.51M,0.73,-5.82%,7.02M
2584,TLF,"Tandy Leather Factory, Inc.",35.46M,4.32,-3.57%,75.14M
2585,XGN,Exagen Inc.,35.44M,2.04,1.49%,55.73M
2586,GAME,GameSquare Holdings Inc,35.33M,1.14,7.55%,64.78M
2587,ICAD,"iCAD, Inc.",35.30M,1.33,-0.75%,19.63M
2588,GROW,"U.S. Global Investors, Inc.",35.20M,2.53,-3.80%,11.85M
2589,TPST,"Tempest Therapeutics, Inc.",35.10M,1.58,-7.60%,-
2590,IZEA,"IZEA Worldwide, Inc.",35.08M,2.1,-4.11%,34.43M
2591,DUO,Fangdd Network Group Ltd.,35.08M,0.38,-4.20%,40.19M
2592,GLBS,Globus Maritime Limited,34.89M,1.71,-2.01%,30.34M
2593,INAB,"IN8bio, Inc.",34.86M,0.79,-7.06%,-
2594,STI,Solidion Technology Inc.,34.86M,0.4,-4.11%,-
2595,NAII,"Natural Alternatives International, Inc.",34.85M,5.62,-2.26%,120.20M
2596,CODX,"Co-Diagnostics, Inc.",34.78M,1.09,-1.80%,6.68M
2597,OESX,"Orion Energy Systems, Inc.",34.71M,1.06,-2.75%,90.58M
2598,TURN,180 Degree Capital Corp.,34.70M,3.47,-0.43%,-5.61M
2599,SDIG,"Stronghold Digital Mining, Inc.",34.62M,2.67,-5.99%,85.22M
2600,BRAC,Broad Capital Acquisition Corp.,34.54M,11.45,-0.87%,-
2601,SHFS,"SHF Holdings, Inc.",34.42M,0.62,-7.34%,17.43M
2602,AADI,"Aadi Bioscience, Inc.",34.38M,1.4,-7.89%,23.84M
2603,MLEC,Moolec Science SA,34.37M,0.92,-4.07%,5.01M
2604,RNLX,Renalytix Plc,34.34M,0.39,-7.18%,2.22M
2605,ICU,SeaStar Medical Holding Corporation,34.27M,8.22,-0.72%,-
2606,RPID,"Rapid Micro Biosystems, Inc.",34.08M,0.8,17.26%,23.10M
2607,PODC,PodcastOne Inc,34.07M,1.48,-1.67%,43.30M
2608,MCAG,Mountain Crest Acquisition Corp. V,33.95M,10.79,-0.74%,-
2609,DTST,Data Storage Corporation,33.79M,4.83,-5.29%,26.32M
2610,QMCO,Quantum Corporation,33.57M,0.35,-4.81%,311.60M
2611,ZBAO,Zhibao Technology Inc.,33.45M,3.82,1.33%,18.80M
2612,ACXP,"Acurx Pharmaceuticals, Inc.",33.39M,2.11,-1.40%,-
2613,HUDI,"Huadi International Group Co., Ltd.",33.22M,2.33,-7.54%,84.33M
2614,LFWD,ReWalk Robotics Ltd.,33.13M,3.8,-14.41%,17.91M
2615,OKYO,OKYO Pharma Limited,33.07M,0.98,-1.51%,-
2616,XLO,"Xilio Therapeutics, Inc.",33.03M,0.89,-5.81%,-
2617,PHUN,"Phunware, Inc.",33.01M,3.99,-4.32%,1.01M
2618,HOLO,MicroCloud Hologram Inc.,32.96M,0.4,-5.10%,28.71M
2619,MNDR,Mobile-health Network Solutions,32.92M,0.95,-10.82%,7.87M
2620,NRBO,"NeuroBo Pharmaceuticals, Inc.",32.76M,3.91,3.31%,-
2621,ECDA,"ECD Automotive Design, Inc.",32.64M,0.96,-15.04%,18.90M
2622,IXHL,Incannex Healthcare Limited,32.39M,1.84,-3.66%,-
2623,APWC,Asia Pacific Wire & Cable Corporation Limited,32.37M,1.51,-6.79%,425.77M
2624,ACHL,Achilles Therapeutics plc,32.35M,0.81,-,-
2625,MIRA,"MIRA Pharmaceuticals, Inc.",32.07M,2.17,-10.70%,-
2626,HOUR,"Hour Loop, Inc.",31.95M,0.91,-4.21%,135.74M
2627,IRIX,IRIDEX Corporation,31.69M,1.95,-2.99%,49.92M
2628,NTWK,"NetSol Technologies, Inc.",31.59M,2.77,-3.15%,58.73M
2629,ICCM,IceCure Medical Ltd,31.54M,0.65,-2.77%,3.26M
2630,FTEK,"Fuel Tech, Inc.",31.30M,1.03,-1.90%,24.75M
2631,MOBX,"Mobix Labs, Inc.",31.27M,1.15,-5.74%,2.65M
2632,AAME,Atlantic American Corporation,31.21M,1.53,0.66%,187.52M
2633,AZ,A2Z Smart Technologies Corp.,31.03M,0.75,-6.13%,8.43M
2634,CYTH,"Cyclo Therapeutics, Inc.",30.90M,1.08,-1.82%,1.13M
2635,CCLD,"CareCloud, Inc.",30.84M,1.91,-7.28%,113.02M
2636,PLUR,Pluri Inc.,30.45M,5.7,1.97%,341.00K
2637,INKT,"MiNK Therapeutics, Inc.",30.32M,0.87,-2.78%,-
2638,AKTX,"Akari Therapeutics, Plc",30.29M,3.68,-0.14%,-
2639,QNCX,"Quince Therapeutics, Inc.",30.25M,0.7,-5.89%,-
2640,HYZN,Hyzon Motors Inc.,30.12M,0.11,-11.08%,10.28M
2641,RVPH,"Reviva Pharmaceuticals Holdings, Inc.",30.12M,1.01,-5.61%,-
2642,LASE,Laser Photonics Corporation,30.06M,2.45,12.39%,3.45M
2643,LSH,Lakeside Holding Limited,30.00M,3.93,1.16%,16.28M
2644,MOGO,Mogo Inc.,29.91M,1.22,-8.96%,49.46M
2645,ICCC,ImmuCell Corporation,29.84M,3.82,-4.98%,21.28M
2646,GRYP,"Gryphon Digital Mining, Inc.",29.76M,0.74,-14.02%,11.72M
2647,ONMD,OneMedNet Corporation,29.57M,1.24,-8.15%,1.02M
2648,QOMO,Qomolangma Acquisition Corp.,29.51M,11.82,-1.75%,-
2649,CRIS,"Curis, Inc.",29.47M,5,1.21%,9.81M
2650,RNXT,"RenovoRx, Inc.",29.46M,1.23,-,-
2651,WHLM,"Wilhelmina International, Inc.",29.27M,5.68,2.09%,16.90M
2652,CGTX,"Cognition Therapeutics, Inc.",29.19M,0.73,-19.04%,-
2653,CXAI,CXApp Inc.,28.85M,1.89,-3.08%,7.56M
2654,SNAL,"Snail, Inc.",28.81M,0.78,-3.35%,61.56M
2655,PMEC,Primech Holdings Ltd.,28.54M,0.75,-10.71%,72.52M
2656,ICLK,iClick Interactive Asia Group Limited,28.51M,3.08,7.32%,133.22M
2657,FGF,Fundamental Global Inc.,28.37M,1,-2.91%,28.96M
2658,CHR,"Cheer Holding, Inc.",28.29M,2.75,-4.18%,152.33M
2659,AXDX,"Accelerate Diagnostics, Inc.",28.22M,1.28,-3.76%,12.17M
2660,BOLT,"Bolt Biotherapeutics, Inc.",28.15M,0.74,0.45%,11.32M
2661,DARE,"Daré Bioscience, Inc.",27.97M,3.32,-2.64%,2.82M
2662,ENLV,Enlivex Therapeutics Ltd.,27.97M,1.3,-1.52%,-
2663,STRM,"Streamline Health Solutions, Inc.",27.91M,0.47,-0.65%,21.59M
2664,CLNN,Clene Inc.,27.86M,4.33,-3.35%,620.00K
2665,ANGH,Anghami Inc.,27.78M,0.94,0.32%,41.38M
2666,SOND,Sonder Holdings Inc.,27.66M,2.5,-7.41%,573.81M
2667,MDAI,"Spectral AI, Inc.",27.62M,1.58,-3.66%,19.30M
2668,GTIM,Good Times Restaurants Inc.,27.62M,2.51,-4.56%,138.51M
2669,YYGH,YY Group Holding Limited,27.61M,0.8,-10.89%,31.77M
2670,DRIO,DarioHealth Corp.,27.53M,0.92,-11.54%,19.04M
2671,KSCP,"Knightscope, Inc.",27.45M,0.21,-7.95%,12.15M
2672,HUDA,Hudson Acquisition I Corp.,27.37M,12.56,-,-
2673,STBX,Starbox Group Holdings Ltd.,27.15M,0.16,-6.55%,12.21M
2674,KALA,"Kala Pharmaceuticals, Inc.",27.13M,6,-4.46%,-
2675,KFFB,Kentucky First Federal Bancorp,27.05M,3.34,-4.57%,7.30M
2676,ALTS,ALT5 Sigma Corporation,26.90M,38.49,-,-
2677,ESGL,ESGL Holdings Limited,26.88M,1.16,-2.12%,6.16M
2678,HYFM,"Hydrofarm Holdings Group, Inc.",26.88M,0.58,-9.21%,218.58M
2679,NA,Nano Labs Ltd,26.88M,0.36,-2.97%,78.34M
2680,CMLS,Cumulus Media Inc.,26.85M,1.62,-18.59%,838.91M
2681,LSTA,"Lisata Therapeutics, Inc.",26.67M,3.21,-3.89%,-
2682,AQU,Aquaron Acquisition Corp.,26.65M,10.98,0.50%,-
2683,GRRR,Gorilla Technology Group Inc.,26.56M,2.39,-4.02%,64.69M
2684,GMM,Global Mofy Metaverse Limited,26.56M,0.94,1.05%,33.99M
2685,LPCN,Lipocine Inc.,26.53M,4.96,-2.36%,4.71M
2686,EVTV,"Envirotech Vehicles, Inc.",26.24M,1.62,-4.71%,3.15M
2687,CVV,CVD Equipment Corporation,26.21M,3.84,0.66%,20.34M
2688,VYNE,VYNE Therapeutics Inc.,26.15M,1.8,-1.10%,423.00K
2689,RCON,"Recon Technology, Ltd.",26.06M,1.71,-5.52%,9.42M
2690,RAVE,"RAVE Restaurant Group, Inc.",25.96M,1.78,-2.73%,11.89M
2691,CACO,Caravelle International Group,25.76M,0.49,6.15%,133.78M
2692,BCLI,Brainstorm Cell Therapeutics Inc.,25.66M,0.32,-3.44%,-
2693,USEG,U.S. Energy Corp.,25.54M,1.01,-4.72%,29.43M
2694,ACST,Acasti Pharma Inc.,25.43M,2.71,1.31%,-
2695,PMN,"ProMIS Neurosciences, Inc.",25.22M,1.33,-7.64%,-
2696,GP,GreenPower Motor Company Inc.,25.17M,0.95,-5.94%,39.27M
2697,UTSI,UTStarcom Holdings Corp.,24.72M,2.62,-1.13%,15.75M
2698,VCIG,VCI Global Limited,24.59M,0.29,-1.92%,19.78M
2699,SRZN,"Surrozen, Inc.",24.52M,7.71,-4.64%,-
2700,UBX,"Unity Biotechnology, Inc.",24.51M,1.46,-5.19%,-
2701,SOHO,Sotherly Hotels Inc.,24.50M,1.25,-2.34%,173.84M
2702,EVGN,Evogene Ltd.,24.48M,4.84,-0.62%,9.19M
2703,XAIR,"Beyond Air, Inc.",24.42M,0.53,-3.27%,1.16M
2704,EQ,"Equillium, Inc.",24.37M,0.69,-5.34%,37.89M
2705,PSHG,Performance Shipping Inc.,24.30M,1.95,-4.18%,90.83M
2706,WKHS,Workhorse Group Inc.,24.20M,1.29,-3.73%,12.74M
2707,SDOT,Sadot Group Inc.,24.14M,0.44,-7.86%,611.05M
2708,SABS,"SAB Biotherapeutics, Inc.",24.00M,2.6,-6.14%,2.60M
2709,BFRG,"Bullfrog AI Holdings, Inc.",23.94M,3.05,5.54%,65.00K
2710,CUTR,"Cutera, Inc.",23.92M,1.19,-8.46%,196.64M
2711,NCNC,noco-noco Inc.,23.85M,0.18,-24.09%,-
2712,ATER,"Aterian, Inc.",23.76M,2.77,-3.82%,127.90M
2713,JFU,9F Inc.,23.72M,2,-,78.29M
2714,ZOOZ,ZOOZ Power Ltd.,23.41M,2,-2.44%,764.00K
2715,FEMY,Femasys Inc.,23.33M,1.05,-7.08%,1.05M
2716,LRE,"Lead Real Estate Co., Ltd",23.33M,1.72,-12.24%,118.91M
2717,FPAY,"FlexShopper, Inc.",23.27M,1.07,-2.73%,120.13M
2718,GBNY,"Generations Bancorp NY, Inc.",23.25M,10.37,-3.89%,9.97M
2719,CPSH,CPS Technologies Corporation,23.23M,1.6,-,26.36M
2720,SLNH,"Soluna Holdings, Inc.",23.19M,4.31,-10.95%,30.53M
2721,TWG,Top Wealth Group Holding Limited,23.18M,0.8,-23.87%,16.94M
2722,IPA,ImmunoPrecise Antibodies Ltd.,23.17M,0.86,-0.35%,17.77M
2723,TKLF,"Yoshitsu Co., Ltd",23.17M,0.55,-0.34%,195.68M
2724,ISPO,Inspirato Incorporated,23.16M,6.3,-18.39%,317.65M
2725,MTEN,Mingteng International Corporation Inc.,23.15M,3.7,-0.54%,8.23M
2726,BYU,"BAIYU Holdings, Inc.",23.13M,1.16,-2.52%,128.14M
2727,PIRS,"Pieris Pharmaceuticals, Inc.",22.96M,17.39,1.81%,40.93M
2728,HCWB,HCW Biologics Inc.,22.88M,0.6,-8.21%,1.16M
2729,DALN,DallasNews Corporation,22.85M,4.28,-5.52%,131.65M
2730,SWAG,Stran & Company Inc,22.70M,1.22,-5.43%,75.89M
2731,NRXP,"NRx Pharmaceuticals, Inc.",22.69M,2.12,-1.40%,-
2732,WTO,UTime Limited,22.65M,1.24,-6.77%,21.55M
2733,BTCS,BTCS Inc.,22.62M,1.44,-1.37%,1.41M
2734,NEPH,"Nephros, Inc.",22.56M,2.14,-4.46%,14.06M
2735,MEIP,"MEI Pharma, Inc.",22.52M,3.38,-2.59%,66.75M
2736,GREE,Greenidge Generation Holdings Inc.,22.46M,2.29,-8.40%,74.56M
2737,CTCX,Carmell Therapeutics Corporation,22.42M,1.09,3.81%,21.92M
2738,LOBO,LOBO EV TECHNOLOGIES LTD.,22.37M,2.74,3.60%,15.47M
2739,APCX,AppTech Payments Corp.,22.26M,0.9,-7.98%,520.00K
2740,WKEY,WISeKey International Holding AG,22.17M,2.04,-0.73%,30.92M
2741,NVA,Nova Minerals Limited,22.16M,5.12,-0.58%,-4.97M
2742,BLMZ,BloomZ Inc.,22.13M,1.78,17.11%,1.75M
2743,BIVI,BioVie Inc.,22.02M,0.36,-5.34%,-
2744,BIOR,"Biora Therapeutics, Inc.",21.96M,0.61,-6.62%,544.00K
2745,DAIO,Data I/O Corporation,21.93M,2.43,-5.81%,26.93M
2746,COOT,Australian Oilseeds Holdings Limited,21.92M,0.94,7.30%,20.03M
2747,MULN,"Mullen Automotive, Inc.",21.91M,0.88,-12.73%,399.34K
2748,MMV,MultiMetaVerse Holdings Limited,21.81M,0.66,-2.32%,9.01M
2749,USEA,United Maritime Corporation,21.81M,2.42,-5.10%,36.07M
2750,IZM,ICZOOM Group Inc.,21.78M,2.12,-3.20%,181.92M
2751,TRIB,Trinity Biotech plc,21.77M,2.72,-3.55%,56.71M
2752,NUVO,Holdco Nuvo Group D.G Ltd.,21.62M,0.65,-8.06%,176.00K
2753,AGMH,AGM Group Holdings Inc.,21.59M,0.88,16.82%,92.91M
2754,ALCE,Alternus Clean Energy Inc,21.29M,0.26,-14.58%,16.93M
2755,SMSI,"Smith Micro Software, Inc.",21.04M,1.98,-20.16%,35.73M
2756,OCC,Optical Cable Corporation,20.99M,2.66,-5.67%,65.24M
2757,MHUA,"Meihua International Medical Technologies Co., Ltd.",20.87M,0.82,-8.11%,97.10M
2758,KIRK,"Kirkland's, Inc.",20.86M,1.6,-9.09%,463.57M
2759,CCTG,CCSC Technology International Holdings Limited,20.81M,1.85,-1.07%,14.75M
2760,ABTS,Abits Group Inc.,20.80M,0.59,-0.85%,1.68M
2761,SAI,SAI.TECH Global Corporation,20.46M,0.85,1.47%,6.78M
2762,CHSN,Chanson International Holding,20.44M,1.68,-3.18%,17.25M
2763,GDTC,CytoMed Therapeutics Limited,20.43M,1.78,1.43%,-
2764,APRE,"Aprea Therapeutics, Inc.",20.42M,3.76,1.08%,963.80K
2765,NERV,"Minerva Neurosciences, Inc.",20.28M,2.9,-3.01%,-
2766,OMIC,"Singular Genomics Systems, Inc.",20.27M,7.66,-5.67%,2.49M
2767,CLPS,CLPS Incorporation,20.24M,0.79,-5.50%,145.37M
2768,BIAF,"bioAffinity Technologies, Inc.",20.17M,1.73,-27.31%,4.94M
2769,NXPL,NextPlat Corp,20.09M,1.07,-1.83%,52.37M
2770,FLYE,"Fly-E Group, Inc.",20.05M,0.81,-8.76%,32.21M
2771,CPIX,Cumberland Pharmaceuticals Inc.,20.01M,1.41,-1.40%,38.83M
2772,SPRB,"Spruce Biosciences, Inc.",19.98M,0.49,-2.86%,10.13M
2773,ITRM,Iterum Therapeutics plc,19.90M,1.2,1.70%,-
2774,WKSP,Worksport Ltd.,19.86M,0.7,-4.20%,2.01M
2775,DUOT,"Duos Technologies Group, Inc.",19.81M,2.63,-9.00%,5.90M
2776,LDTC,LeddarTech Holdings Inc.,19.81M,0.61,-6.20%,7.93M
2777,GTEC,Greenland Technologies Holding Corporation,19.71M,1.46,0.69%,90.91M
2778,FBRX,"Forte Biosciences, Inc.",19.35M,0.53,-3.44%,-
2779,WETH,Wetouch Technology Inc.,19.33M,1.64,-3.82%,41.15M
2780,COSM,Cosmos Health Inc.,19.30M,1.14,-6.56%,49.59M
2781,EDTK,Skillful Craftsman Education Technology Limited,19.16M,1.24,-,5.52M
2782,MIGI,"Mawson Infrastructure Group, Inc.",19.10M,1.09,-,54.67M
2783,ULY,Urgent.ly Inc.,19.06M,1.42,0.71%,178.63M
2784,GANX,"Gain Therapeutics, Inc.",18.95M,1.05,-0.94%,-
2785,JZXN,"Jiuzi Holdings, Inc.",18.94M,1.87,-3.11%,5.93M
2786,CARA,"Cara Therapeutics, Inc.",18.92M,0.35,-2.48%,16.94M
2787,VEV,Vicinity Motor Corp.,18.91M,0.37,-0.69%,29.63M
2788,AACG,ATA Creativity Global,18.90M,0.6,-9.08%,31.59M
2789,ANY,Sphere 3D Corp.,18.88M,0.92,-8.10%,25.83M
2790,SYBX,"Synlogic, Inc.",18.85M,1.61,-6.40%,3.21M
2791,APLM,"Apollomics, Inc.",18.82M,0.17,-8.47%,-
2792,PXDT,"Pixie Dust Technologies, Inc.",18.81M,1.27,-4.89%,5.64M
2793,HKIT,Hitek Global Inc.,18.78M,1.31,-1.14%,4.56M
2794,ELBM,Electra Battery Materials Corporation,18.67M,0.33,-9.89%,-
2795,EDUC,Educational Development Corporation,18.62M,2.2,-7.56%,46.50M
2796,COCP,"Cocrystal Pharma, Inc.",18.62M,1.83,-5.67%,-
2797,IINN,Inspira Technologies Oxy B.H.N. Ltd.,18.54M,1.01,-8.18%,-
2798,BANL,CBL International Limited,18.49M,0.78,-12.15%,435.90M
2799,PSIG,PS International Group Ltd.,18.46M,0.76,-18.24%,140.02M
2800,TXMD,"TherapeuticsMD, Inc.",18.45M,1.6,-4.76%,1.20M
2801,EKSO,"Ekso Bionics Holdings, Inc.",18.44M,1,-4.76%,18.16M
2802,NMTC,NeuroOne Medical Technologies Corporation,18.43M,0.66,-7.93%,3.73M
2803,WVVI,"Willamette Valley Vineyards, Inc.",18.43M,3.71,-4.08%,39.63M
2804,WENA,"Anew Medical, Inc.",18.31M,1.21,-3.20%,-
2805,AMIX,"Autonomix Medical, Inc.",18.20M,0.79,-23.30%,-
2806,AEZS,Aeterna Zentaris Inc.,18.14M,5.93,-2.55%,2.37M
2807,GFAI,"Guardforce AI Co., Limited",18.02M,1.76,-3.56%,36.28M
2808,LRHC,La Rosa Holding Corp.,18.01M,1.19,2.59%,38.81M
2809,VINC,"Vincerx Pharma, Inc.",17.81M,0.6,-3.33%,-
2810,LYRA,"Lyra Therapeutics, Inc.",17.64M,0.29,-5.55%,1.68M
2811,GYRO,"Gyrodyne, LLC",17.59M,8,1.78%,-
2812,VIRX,"Viracta Therapeutics, Inc.",17.44M,0.44,-4.52%,-
2813,TAIT,Taitron Components Incorporated,17.30M,2.88,-1.54%,4.99M
2814,SGMA,"SigmaTron International, Inc.",17.25M,2.83,0.35%,399.71M
2815,CMAX,"CareMax, Inc.",17.11M,4.5,-24.62%,810.36M
2816,INDP,"Indaptus Therapeutics, Inc.",17.08M,2.44,18.45%,-
2817,ONCT,"Oncternal Therapeutics, Inc.",17.02M,5.8,-11.18%,1.15M
2818,CJJD,"China Jo-Jo Drugstores, Inc.",16.97M,2.55,-3.04%,154.66M
2819,HLP,Hongli Group Inc.,16.95M,1.37,-1.44%,16.00M
2820,AWH,Aspira Women's Health Inc.,16.85M,1.18,-9.92%,8.99M
2821,APM,Aptorum Group Limited,16.79M,3.22,-0.62%,431.38K
2822,CJET,"Chijet Motor Company, Inc.",16.77M,3.13,-3.40%,9.48M
2823,OXBR,Oxbridge Re Holdings Limited,16.76M,2.79,-0.71%,-7.72M
2824,NXGL,"NEXGEL, Inc.",16.69M,2.68,-9.15%,4.74M
2825,WAVE,Eco Wave Power Global AB (publ),16.59M,2.89,-3.02%,306.00K
2826,VISL,"Vislink Technologies, Inc.",16.55M,6.76,0.45%,28.89M
2827,IMRN,Immuron Limited,16.54M,2.52,-2.33%,2.43M
2828,EPOW,"Sunrise New Energy Co., Ltd.",16.46M,0.63,2.36%,45.05M
2829,SANW,S&W Seed Company,16.44M,0.39,-3.68%,68.68M
2830,YHGJ,Yunhong Green CTI Ltd.,16.40M,0.79,-14.16%,17.80M
2831,BOSC,B.O.S. Better Online Solutions Ltd.,16.35M,2.85,-2.23%,43.33M
2832,MGIH,Millennium Group International Holdings Limited,16.31M,1.45,-0.68%,43.08M
2833,SNSE,"Sensei Biotherapeutics, Inc.",16.30M,0.62,-5.07%,-
2834,RGF,"The Real Good Food Company, Inc.",16.29M,0.48,-9.42%,156.38M
2835,TLIS,Talis Biomedical Corporation,16.22M,8.88,-1.33%,989.00K
2836,EDSA,"Edesa Biotech, Inc.",16.21M,4.99,-6.47%,-
2837,CLRO,"ClearOne, Inc.",16.18M,0.68,-3.83%,18.15M
2838,PT,Pintec Technology Holdings Limited,16.17M,1.04,0.49%,7.44M
2839,JG,Aurora Mobile Limited,16.14M,2.73,-6.19%,40.18M
2840,SEED,Origin Agritech Limited,16.13M,2.61,-6.12%,12.83M
2841,XELB,"Xcel Brands, Inc.",16.00M,0.68,-5.42%,13.89M
2842,MCVT,"Mill City Ventures III, Ltd.",15.90M,2.5,-0.40%,2.05M
2843,UGRO,"urban-gro, Inc.",15.89M,1.29,-0.77%,70.32M
2844,JZ,Jianzhi Education Technology Group Company Limited,15.85M,0.79,-0.39%,440.54M
2845,PMCB,"PharmaCyte Biotech, Inc.",15.81M,1.87,-6.03%,-
2846,UCAR,U Power Limited,15.70M,6.38,-7.13%,19.76M
2847,MRM,MEDIROM Healthcare Technologies Inc.,15.68M,3.21,5.97%,48.15M
2848,ZPTA,Zapata Computing Holdings Inc.,15.66M,0.49,-6.21%,6.90M
2849,SONM,"Sonim Technologies, Inc.",15.65M,3.35,-2.33%,84.61M
2850,FAAS,DigiAsia Corp.,15.50M,1.46,-9.88%,77.77M
2851,VRAR,"The Glimpse Group, Inc.",15.46M,0.85,3.90%,9.99M
2852,VRM,"Vroom, Inc.",15.40M,8.51,-4.81%,700.79M
2853,CMMB,Chemomab Therapeutics Ltd.,15.37M,1.04,-10.34%,-
2854,YQ,17 Education & Technology Group Inc.,15.34M,2.06,-8.67%,26.00M
2855,HOFV,Hall of Fame Resort & Entertainment Company,15.34M,2.35,-5.24%,25.20M
2856,TLPH,"Talphera, Inc.",15.29M,0.9,-3.50%,651.00K
2857,LAES,SEALSQ Corp,15.24M,0.54,-9.17%,30.06M
2858,LUMO,"Lumos Pharma, Inc.",15.18M,1.87,1.08%,1.53M
2859,DLPN,"Dolphin Entertainment, Inc.",15.16M,0.8,-0.49%,48.47M
2860,LUXH,LuxUrban Hotels Inc.,15.07M,0.12,-11.29%,119.68M
2861,AYTU,"Aytu BioPharma, Inc.",15.05M,2.54,-3.42%,93.76M
2862,TURB,"Turbo Energy, S.A.",14.87M,1.33,1.53%,14.34M
2863,CDT,Conduit Pharmaceuticals Inc.,14.82M,0.2,-2.05%,-
2864,ADD,"Color Star Technology Co., Ltd.",14.79M,0.29,-0.31%,1.06M
2865,PEV,Phoenix Motor Inc.,14.75M,0.42,5.41%,3.12M
2866,MBOT,Microbot Medical Inc.,14.72M,0.92,-5.19%,-
2867,BBGI,"Beasley Broadcast Group, Inc.",14.60M,0.53,-17.02%,243.71M
2868,GIGM,GigaMedia Limited,14.59M,1.29,-3.73%,3.69M
2869,XTLB,XTL Biopharmaceuticals Ltd.,14.57M,2.53,-6.99%,-
2870,JCTCF,Jewett-Cameron Trading Company Ltd.,14.37M,4.1,0.74%,48.55M
2871,HTCR,"HeartCore Enterprises, Inc.",14.34M,0.73,15.08%,18.16M
2872,FRSX,Foresight Autonomous Holdings Ltd.,14.34M,0.9,0.54%,543.00K
2873,HWH,HWH International Inc.,14.28M,0.88,-1.62%,-
2874,MDJH,MDJM Ltd,14.24M,1.22,2.52%,144.86K
2875,GLTO,"Galecto, Inc.",14.21M,0.52,-4.88%,-
2876,ZKIN,"ZK International Group Co., Ltd.",14.06M,0.52,3.52%,109.16M
